TimeStamp,PresentDOD0,CurrentCapacity,IsCharging,Temperature,Amperage,InstantAmperage,Voltage,StateOfCharge,ChargeAccum,ResScale,RSS,ITMiscStatus,AccumulatedSystemLoad,AccumulatedSystemPowerIn,VirtualTemperature,SystemVoltageIn,SystemCurrentIn,Watts
2026-07-26 06:40:35,7794,54,1,3929,1896,1904,4039,56,-3824,1000,61,33792,30622,114991,3900,4409,2092,15
2026-07-26 06:45:34,7530,57,1,3909,906,913,4007,58,-3893,1000,66,33792,1523193,2611490,3850,4547,1608,15
2026-07-26 06:50:35,7181,60,1,3909,1058,1230,4050,60,-3985,1000,86,33792,2658783,5078636,3819,4484,1848,15
2026-07-26 06:55:35,6758,62,1,4059,2355,2379,4146,63,-4096,1000,92,33792,633027,1494273,3769,4681,2698,15
2026-07-26 07:00:35,5897,69,1,4179,2571,2550,4215,69,-4323,1000,71,33792,1343908,5631181,3859,4648,2877,15
2026-07-26 07:05:35,5516,72,1,3839,2553,2568,4233,71,-4423,1000,74,33792,2035492,7856555,3709,4710,2620,15
2026-07-26 07:10:35,4778,77,1,4019,2279,2261,4293,76,-4618,1000,73,33792,2839586,11649231,3750,4701,2624,15
2026-07-26 07:15:35,4336,80,0,3689,0,2,4203,79,-4734,1000,79,33792,3513221,14140009,3700,5254,279,15
2026-07-26 07:20:35,3969,82,1,3759,1499,1504,4320,82,-4831,1000,83,33792,4121724,16248102,3629,4925,1689,15
2026-07-26 07:25:35,3526,85,1,3709,1500,1503,4360,85,-4948,1000,84,33792,4630187,18581210,3579,4911,1753,15
2026-07-26 07:30:35,3243,87,1,3650,1497,1503,4382,87,-5022,1000,86,33794,5211458,20342860,3519,4970,1497,15
2026-07-26 07:35:35,2804,90,1,3650,1362,1368,4413,90,-5138,1000,87,33794,5873858,22837066,3539,4969,1493,15
2026-07-26 07:40:35,2442,93,1,3519,975,985,4417,92,-5233,1000,90,33794,6515643,24993636,3459,5023,1273,15
2026-07-26 07:45:35,2170,94,1,3519,736,741,4418,94,-5305,1000,89,33794,7225162,26846662,3479,5117,860,15
2026-07-26 07:50:35,1979,96,1,3529,586,589,4418,95,-5355,1000,79,33794,7915416,28336818,3500,5116,878,15
2026-07-26 07:55:35,1814,97,1,3569,463,467,4417,96,-5398,1000,72,33794,8654428,29766346,3539,5141,739,15
2026-07-26 08:00:35,1689,98,1,3600,393,397,4418,97,-5431,1000,67,33794,9505890,31145091,3579,5187,533,15
2026-07-26 08:25:35,2456,97,0,3479,-2235,-2759,4187,92,-5229,929,90,33795,13130412,31643870,3479,0,0,0
2026-07-26 08:30:36,2656,96,0,3569,-1362,-909,4240,91,-5177,790,89,33794,13942443,31643870,3539,0,0,0
2026-07-26 08:35:35,2987,93,0,3759,-634,-661,4237,88,-5090,1060,83,33792,15261021,31643870,3759,0,0,0
2026-07-26 08:40:35,3220,91,0,3769,-119,-104,4250,87,-5028,948,81,33793,16185327,31643870,3779,0,0,0
2026-07-26 08:45:35,3397,90,0,3679,-544,-468,4219,86,-4982,911,84,33794,16901408,31643870,3689,0,0,0
2026-07-26 08:55:35,3608,89,0,3139,-449,-427,4198,85,-4926,994,101,33793,17737890,31643870,3139,0,0,0
2026-07-26 09:00:35,3952,86,0,3500,-1038,-1033,4127,82,-4835,920,89,33793,19080270,31643870,3459,0,0,0
2026-07-26 09:05:35,4300,84,0,3709,-1310,-1036,4107,79,-4744,950,80,33794,20436702,31643870,3679,0,0,0
2026-07-26 09:10:35,4666,81,0,3900,-857,-861,4093,77,-4647,986,75,33792,21854060,31643870,3879,0,0,0
2026-07-26 09:15:35,4844,80,0,3759,-602,-502,4106,76,-4600,833,77,33793,22542592,31643870,3759,0,0,0
2026-07-26 09:20:35,4992,79,0,3619,-181,-263,4106,75,-4561,880,79,33793,23120702,31643870,3619,0,0,0
2026-07-26 09:25:35,5095,78,0,3469,-802,-516,4094,74,-4534,839,80,33794,23515228,31643870,3479,0,0,0
2026-07-26 09:30:35,5239,77,0,3429,-476,-368,4085,73,-4499,881,78,33792,24035475,31643870,3419,0,0,0
2026-07-26 09:35:35,5355,76,0,3419,-591,-621,4061,73,-4467,994,80,33795,24501269,31643870,3409,0,0,0
2026-07-26 09:45:35,5602,75,0,3429,-357,-219,4064,71,-4396,1011,84,33797,25546167,31643870,3429,0,0,0
2026-07-26 09:50:35,5776,73,0,3429,-667,-707,4016,70,-4354,996,86,33796,26153686,31643870,3409,0,0,0
2026-07-26 10:00:35,5991,72,0,3350,-218,-163,4041,68,-4297,820,90,33797,26986299,31643870,3350,0,0,0
2026-07-26 10:05:35,6107,71,0,3329,-183,-174,4030,68,-4268,854,91,33799,27408167,31643870,3329,0,0,0
2026-07-26 10:10:35,6260,70,0,3339,-914,-897,3973,66,-4229,861,94,33798,27973880,31643870,3329,0,0,0
2026-07-26 10:15:35,6555,67,0,3539,-1094,-1074,3928,64,-4149,909,97,33803,29112328,31643870,3509,0,0,0
2026-07-26 10:20:35,6739,66,0,3500,-245,-229,3971,63,-4105,963,102,33805,29740426,31643870,3500,0,0,0
2026-07-26 10:25:35,6891,65,0,3419,-205,-192,3962,62,-4070,976,105,33793,30240067,31643870,3419,0,0,0
2026-07-26 10:30:35,7042,64,0,3500,-1156,-1038,3899,61,-4022,841,104,33793,30918339,31643870,3459,0,0,0
2026-07-26 10:35:35,7216,63,0,3519,-983,-952,3892,60,-3976,843,93,33792,31565457,31643870,3489,0,0,0
2026-07-26 10:40:35,7458,61,0,3600,-316,-258,3912,58,-3909,989,76,33795,32493897,31643870,3589,0,0,0
2026-07-26 10:45:35,7705,59,0,3609,-1018,-627,3883,57,-3845,983,68,33792,33390407,31643870,3619,0,0,0
2026-07-26 10:50:35,7873,58,0,3519,-222,-269,3896,56,-3803,943,68,33794,33976416,31643870,3529,0,0,0
2026-07-26 10:55:35,8037,57,0,3489,-818,-626,3867,54,-3760,862,71,33798,34571725,31643870,3469,0,0,0
2026-07-26 11:00:35,8185,56,0,3439,-422,-501,3870,54,-3719,928,74,33802,35148802,31643870,3429,0,0,0
2026-07-26 11:05:35,8366,55,0,3450,-424,-262,3869,52,-3673,880,74,33803,35785532,31643870,3439,0,0,0
2026-07-26 11:10:35,8550,53,0,3439,-526,-307,3860,51,-3621,980,73,33805,36501159,31643870,3439,0,0,0
2026-07-26 11:15:35,8765,51,0,3579,-2102,-2202,3736,48,-3569,782,71,33794,37212965,31643870,3439,0,0,0
2026-07-26 11:20:35,8989,50,0,3479,-2090,-1204,3781,48,-3510,952,73,33797,38026748,31643870,3459,0,0,0
2026-07-26 11:25:35,9126,49,0,3339,-2000,-3651,3690,47,-3475,935,77,33799,38501343,31643870,3339,0,0,0
2026-07-26 11:30:35,9321,47,0,3359,-1655,-1926,3723,45,-3423,951,79,33804,39214436,31643870,3300,0,0,0
2026-07-26 11:35:35,9510,46,0,3239,-166,-159,3821,45,-3372,978,81,33805,39904505,31643870,3239,0,0,0
2026-07-26 11:40:35,9641,45,0,2869,-238,-244,3823,44,-3356,860,94,33806,40128535,31643870,2879,0,0,0
2026-07-26 11:50:35,9843,44,0,2659,-55,-48,3834,43,-3328,794,104,33806,40518742,31643870,2659,0,0,0
2026-07-26 12:05:35,10110,43,0,2639,-57,-53,3825,41,-3267,910,109,33807,41340707,31643870,2639,0,0,0
2026-07-26 12:10:35,10121,42,0,2550,-68,-55,3825,41,-3260,837,113,33807,41433033,31643870,2550,0,0,0
2026-07-26 12:15:35,10124,41,0,2809,-589,-465,3765,40,-3211,1203,103,33806,42098432,31643870,2800,0,0,0
2026-07-26 12:20:35,10369,39,0,3200,-1208,-947,3711,38,-3147,1033,96,33805,42948693,31643870,3069,0,0,0
2026-07-26 12:25:35,10633,38,0,3319,-343,-347,3766,37,-3077,1207,93,33792,43881921,31643870,3309,0,0,0
2026-07-26 12:30:35,10870,36,0,3459,-1156,-792,3734,35,-3014,972,94,33797,44714255,31643870,3450,0,0,0
2026-07-26 12:35:35,11108,34,0,3650,-2110,-1637,3686,33,-2951,1018,96,33799,45560866,31643870,3550,0,0,0
2026-07-26 12:40:35,11339,33,0,3559,-727,-1564,3697,32,-2889,1010,97,33799,46396426,31643870,3579,0,0,0
2026-07-26 12:45:35,11520,32,0,3429,-468,-486,3737,31,-2843,948,101,33797,47006950,31643870,3439,0,0,0
2026-07-26 12:50:35,11737,30,0,3509,-703,-437,3721,29,-2785,959,95,33803,47781243,31643870,3479,0,0,0
2026-07-26 12:55:35,12002,28,0,3650,-549,-490,3711,27,-2713,1067,89,33802,48736988,31643870,3609,0,0,0
2026-07-26 13:00:35,12255,27,0,3709,-767,-1026,3684,26,-2646,866,86,33801,49608300,31643870,3700,0,0,0
2026-07-26 13:05:35,12409,25,0,3589,-291,-314,3720,25,-2594,1075,90,33806,50304519,31643870,3600,0,0,0
2026-07-26 13:10:35,12650,24,0,3569,-1152,-940,3669,23,-2545,897,90,33794,50954321,31643870,3550,0,0,0
2026-07-26 13:15:35,12823,22,0,3519,-600,-728,3689,22,-2493,977,89,33797,51639981,31643870,3529,0,0,0
2026-07-26 13:20:35,13038,21,0,3529,-421,-428,3694,21,-2439,1054,89,33797,52357291,31643870,3529,0,0,0
2026-07-26 13:25:34,13217,20,0,3450,-203,-245,3702,20,-2401,978,94,33800,52871943,31643870,3450,0,0,0
2026-07-26 13:30:36,13492,17,0,3689,-1189,-1309,3613,17,-2325,985,88,33800,53855288,31643870,3629,0,0,0
2026-07-26 13:35:35,13822,15,0,3850,-1240,-1202,3604,15,-2228,977,86,33807,55110560,31643870,3809,0,0,0
2026-07-26 13:40:35,14136,13,0,3859,-666,-509,3628,13,-2144,1091,87,33794,56193167,31643870,3839,0,0,0
2026-07-26 13:45:35,14459,11,0,3800,-971,-1093,3586,10,-2074,1057,88,33798,57097540,31643870,3769,0,0,0
2026-07-26 13:50:35,14870,7,0,3719,-896,-811,3602,7,-2006,1338,91,33798,57977546,31643870,3719,0,0,0
2026-07-26 13:55:35,15157,6,0,3579,-191,-175,3641,6,-1960,1192,111,33798,58577152,31643870,3589,0,0,0
2026-07-26 14:05:35,15232,5,0,3379,-433,-429,3610,5,-1901,1175,132,33802,59334727,31643870,3379,0,0,0
2026-07-26 14:20:35,15472,4,0,2929,-154,-132,3625,4,-1840,642,189,33804,60126760,31643870,2929,0,0,0
2026-07-26 14:40:34,15646,2,0,3419,-1756,-1692,3246,1,-1764,974,195,33807,61067025,31643870,3300,0,0,0
2026-07-26 14:45:34,15955,0,0,3629,-1145,-1135,3111,1,-1679,997,340,33805,62071496,31643870,3600,0,0,0
2026-07-26 14:50:34,15268,3,0,3950,-365,-381,3707,6,-1855,1000,107,33807,889470,3285693,3579,0,0,0
2026-07-26 14:55:34,15038,7,1,3200,836,803,3757,8,-1916,1000,134,33807,1266525,4474713,3159,4562,875,0
2026-07-26 15:00:34,14799,9,1,2959,805,866,3775,10,-1979,1000,144,33807,1628829,5695527,2919,4560,875,0
2026-07-26 15:05:34,14552,11,1,2809,859,872,3787,11,-2044,1000,151,33804,1919495,6872267,2779,4562,875,0
2026-07-26 15:10:34,14263,13,1,2689,923,938,3814,13,-2120,1000,155,33804,2068990,8064601,2639,4558,875,0
2026-07-26 15:15:34,13973,15,1,2589,924,899,3831,15,-2196,1000,157,33804,2225647,9274138,2539,4570,875,0
2026-07-26 15:20:34,13705,17,1,2509,803,805,3840,17,-2267,1000,154,33804,2376197,10402071,2469,4574,875,0
2026-07-26 15:25:34,13413,19,1,2469,915,912,3865,19,-2344,1000,153,33804,2522302,11614652,2409,4573,875,0
2026-07-26 15:30:34,13135,21,1,2539,728,784,3865,21,-2417,1000,141,33804,2739065,12853521,2479,4550,875,0
2026-07-26 15:35:34,12945,22,1,2669,584,715,3857,22,-2467,1000,131,33804,3220529,14029991,2629,4562,875,0
2026-07-26 15:40:34,12699,24,1,2619,912,920,3887,24,-2532,1000,134,33804,3521565,15233538,2569,4549,875,0
2026-07-26 15:45:34,12451,25,1,2550,683,688,3881,26,-2597,1000,141,33804,3786885,16415169,2509,4548,875,0
2026-07-26 15:50:34,12210,27,1,2519,441,783,3894,27,-2661,1000,141,33804,4104417,17626737,2479,4558,875,0
2026-07-26 15:55:34,12012,28,1,2479,582,629,3885,29,-2713,1000,144,33804,4507286,18758287,2439,4624,875,0
2026-07-26 16:00:35,11796,30,1,2489,229,211,3856,30,-2769,1000,140,33804,4976368,20028343,2469,4620,875,0
2026-07-26 16:05:35,11665,31,1,2550,591,626,3887,31,-2804,1000,138,33804,5724850,21260019,2529,4607,875,0
2026-07-26 16:10:34,11503,32,1,2479,315,279,3869,32,-2847,1000,145,33804,6321845,22456535,2450,4601,875,0
2026-07-26 16:15:34,11304,33,1,2459,513,653,3897,33,-2899,1000,146,33804,6786353,23656811,2439,4569,875,0
2026-07-26 16:20:34,11151,34,1,2439,317,378,3879,34,-2939,1000,144,33804,7439338,24873829,2419,4575,875,0
2026-07-26 16:25:34,11010,35,1,2439,384,423,3888,35,-2977,1000,139,33804,8053948,26012933,2419,4552,875,0
2026-07-26 16:30:34,10818,36,1,2459,723,619,3910,37,-3027,1000,132,33804,8603800,27273807,2429,4549,875,0
2026-07-26 16:35:34,10592,38,1,2409,650,543,3915,38,-3087,1000,130,33804,8922646,28435275,2369,4563,875,0
2026-07-26 16:40:35,10380,39,1,2409,537,447,3915,40,-3142,1000,125,33804,9363431,29662558,2379,4562,875,0
2026-07-26 16:45:34,10200,41,1,2569,714,790,3936,41,-3190,1000,115,33804,9835210,30808940,2519,4565,875,0
2026-07-26 16:50:34,9990,42,1,2709,749,777,3937,42,-3245,1000,105,33804,10286876,32041214,2669,4575,875,0
2026-07-26 17:20:34,9928,43,1,2469,482,497,3915,43,-3261,1000,114,33804,10879539,32869481,2429,4613,874,0
2026-07-26 17:35:34,9454,46,1,3039,2362,2376,4066,46,-3386,1000,93,33804,11589978,35394985,2750,4465,2590,15
2026-07-26 17:40:34,8698,51,1,3309,2353,2374,4085,51,-3586,1000,78,33804,12227600,38962690,3039,4478,2500,15
2026-07-26 17:45:35,8115,54,0,3200,-178,-181,3966,54,-3739,1000,78,33804,12834004,41832470,3209,0,0,0
2026-07-26 17:50:34,7907,56,1,3039,741,712,4014,56,-3794,1000,82,33804,13188324,42980473,3000,4600,874,0
2026-07-26 18:10:34,8315,55,0,3119,-155,-128,3894,53,-3686,571,82,33805,14907316,43193509,3119,0,0,0
2026-07-26 18:15:34,8440,54,0,3139,-207,-327,3878,52,-3653,614,81,33805,15365901,43193509,3139,0,0,0
2026-07-26 18:25:34,8663,53,0,3039,-183,-106,3874,51,-3595,666,83,33805,16182524,43193509,3039,0,0,0
2026-07-26 18:41:14,8728,52,0,2850,-133,-73,3878,50,-3577,604,89,33806,16423269,43193509,2839,0,0,0
2026-07-26 19:15:34,8973,51,0,2789,-803,-837,3810,48,-3513,831,94,33805,17315527,43193509,2779,0,0,0
2026-07-26 19:20:34,9255,48,0,3009,-447,-497,3816,46,-3439,969,88,33805,18329004,43193509,3019,0,0,0
2026-07-26 19:30:34,9526,47,0,2909,-271,-195,3830,45,-3367,851,92,33806,19305497,43193509,2909,0,0,0
2026-07-26 19:35:34,9626,46,0,2839,-564,-377,3808,44,-3341,896,95,33807,19665398,43193509,2850,0,0,0
2026-07-26 19:40:34,9787,45,0,2869,-403,-316,3808,43,-3299,879,96,33804,20245939,43193509,2869,0,0,0
2026-07-26 19:45:34,9842,42,0,2950,-917,-580,3777,43,-3230,1171,93,33806,21166007,43193509,2950,0,0,0
2026-07-26 19:55:34,10380,41,0,2629,-33,-53,3819,40,-3185,808,113,33804,21779913,43193509,2639,0,0,0
2026-07-26 20:05:35,10480,40,0,2729,-254,-315,3785,38,-3116,933,112,33805,22712642,43193509,2729,0,0,0
2026-07-26 20:10:35,10672,38,0,2659,-13,-26,3812,37,-3105,867,118,33806,22865522,43193509,2659,0,0,0
2026-07-26 20:35:34,10772,37,0,2700,-91,-140,3804,37,-3069,702,119,33807,23346564,43193509,2700,0,0,0
2026-07-26 22:00:40,10879,36,0,3350,-22,-24,3809,36,-3002,523,97,33806,24275018,43193509,3350,0,0,0
2026-07-26 22:40:34,11059,35,0,3489,-70,-49,3803,35,-2959,459,97,33807,24862240,43193509,3489,0,0,0
2026-07-26 23:18:26,11272,34,0,3100,-225,-228,3789,34,-2917,384,114,33805,25436989,43193509,3100,0,0,0
2026-07-26 23:53:49,11283,33,0,3000,-23,-7,3800,34,-2896,391,119,33805,25722453,43193509,3000,0,0,0
2026-07-27 00:20:35,10951,35,1,3389,2706,2628,4000,35,-2992,1000,104,33804,26513336,45377114,3019,4650,2924,15
2026-07-27 00:25:34,10161,41,1,3600,2895,2766,4033,41,-3200,1000,83,33804,27461640,49319378,3209,4650,2924,15
2026-07-27 00:30:35,9271,47,1,3659,2640,2650,4063,47,-3434,1000,73,33804,28245135,53531076,3300,4695,2698,15
2026-07-27 00:35:35,8470,52,1,3750,2567,2576,4091,52,-3645,1000,68,33804,29043781,57439286,3409,4677,2758,15
2026-07-27 00:40:34,7629,58,1,3839,2663,2741,4138,57,-3867,1000,67,33804,29844258,61509852,3479,4648,2916,15
2026-07-27 00:45:35,6772,63,1,3869,2691,2736,4189,63,-4093,1000,96,33804,30575996,65645960,3500,4646,2929,15
2026-07-27 00:50:34,5994,69,1,3819,2499,2538,4231,68,-4297,1000,81,33804,31332036,69493353,3509,4660,2870,15
2026-07-27 00:55:34,5195,74,1,3850,2326,2209,4278,74,-4508,1000,72,33804,32137413,73526127,3539,4700,2687,15
2026-07-27 01:00:34,4560,78,1,3589,1669,1673,4298,78,-4675,1000,83,33804,32814081,76807295,3429,4884,1900,15
2026-07-27 01:05:34,4096,82,1,3469,1500,1504,4326,81,-4797,1000,91,33804,33501496,79383389,3350,4931,1715,15
2026-07-27 01:10:34,3599,85,1,3419,1500,1504,4371,85,-4928,1000,93,33804,34186694,82122186,3289,4897,1872,15
2026-07-27 01:15:35,3132,88,1,3379,1479,1481,4411,88,-5051,1000,96,33804,34817429,84704382,3250,4942,1657,15
2026-07-27 01:20:35,2745,91,1,3250,1104,1110,4418,90,-5153,1000,101,33804,35520146,87030804,3169,4983,1461,15
2026-07-27 01:25:35,2457,93,1,3159,812,815,4418,92,-5229,1000,103,33804,36106712,88823895,3109,5047,1176,15
2026-07-27 01:30:35,2232,95,1,3069,613,617,4418,94,-5288,1000,107,33804,36681448,90340378,3039,5096,973,15
2026-07-27 02:35:35,2970,94,0,2689,-68,-67,4281,90,-5094,789,124,33804,40924826,91600392,2679,0,0,0
2026-07-27 02:55:35,3129,93,0,2689,-64,-139,4272,88,-5071,803,122,38924,41280100,91600392,2689,0,0,0
2026-07-27 03:20:35,3251,92,0,2739,-62,-51,4268,88,-5039,775,117,38924,41776322,91600392,2739,0,0,0
2026-07-27 03:40:35,3348,91,0,2919,-64,-59,4261,87,-5013,792,109,38924,42166506,91600392,2919,0,0,0
2026-07-27 04:10:35,3489,90,0,2989,-164,-158,4244,86,-4976,769,106,38924,42735614,91600392,2989,0,0,0
2026-07-27 04:35:35,3612,89,0,3050,-64,-81,4239,85,-4944,737,104,38924,43228672,91600392,3050,0,0,0
2026-07-27 05:05:35,3753,88,0,3100,-63,-55,4230,84,-4907,672,101,38924,43793661,91600392,3100,0,0,0
2026-07-27 05:30:35,3906,87,0,3200,-77,-53,4217,83,-4866,563,98,38926,44405529,91600392,3200,0,0,0
2026-07-27 05:45:35,3987,86,0,3259,-73,-128,4209,82,-4845,573,96,38926,44730760,91600392,3259,0,0,0
2026-07-27 06:10:35,4118,85,0,3419,-275,-268,4190,81,-4810,567,91,38926,45251445,91600392,3409,0,0,0
2026-07-27 06:35:35,4248,84,0,3550,-66,-80,4191,80,-4776,570,84,38926,45768802,91600392,3550,0,0,0
2026-07-27 06:55:34,4365,83,0,3579,-116,-104,4179,79,-4745,517,82,38926,46232907,91600392,3579,0,0,0
2026-07-27 07:20:34,4516,82,0,3659,-66,-61,4171,78,-4706,495,79,38926,46830793,91600392,3659,0,0,0
2026-07-27 07:40:34,4630,81,0,3709,-77,-69,4161,77,-4676,475,79,38926,47278642,91600392,3709,0,0,0
2026-07-27 08:05:34,4776,80,0,3739,-116,-108,4150,76,-4637,472,78,38926,47856130,91600392,3739,0,0,0
2026-07-27 08:20:34,4920,79,0,3859,-72,-64,4141,75,-4599,479,75,38926,48419167,91600392,3859,0,0,0
2026-07-27 08:45:34,5060,78,0,3639,-243,-234,4122,75,-4562,455,77,38926,48970356,91600392,3639,0,0,0
2026-07-27 09:05:34,5209,77,0,3519,-69,-52,4119,74,-4523,465,77,38926,49553580,91600392,3519,0,0,0
2026-07-27 09:30:34,5371,76,0,3409,-176,-205,4095,73,-4480,469,81,38926,50183945,91600392,3389,0,0,0
2026-07-27 09:55:34,5521,75,0,3289,-246,-305,4083,72,-4441,445,87,38926,50766027,91600392,3289,0,0,0
2026-07-27 10:10:35,5668,74,0,3300,-961,-868,4039,71,-4402,507,88,38926,51331575,91600392,3289,0,0,0
2026-07-27 10:20:34,5886,72,0,3450,-1564,-1834,3946,68,-4345,741,87,38924,52156620,91600392,3369,0,0,0
2026-07-27 10:25:34,6270,69,0,3629,-1075,-1069,3961,66,-4244,801,86,38927,53605438,91600392,3609,0,0,0
2026-07-27 10:30:34,6518,68,0,3479,-344,-275,3990,65,-4178,839,96,38925,54539775,91600392,3479,0,0,0
2026-07-27 10:50:34,6778,66,0,2969,-854,-778,3925,63,-4110,852,118,38925,55514631,91600392,2950,0,0,0
2026-07-27 11:00:34,6912,65,0,3119,-40,-9,3979,62,-4075,1001,115,38925,56019464,91600392,3100,0,0,0
2026-07-27 11:05:34,7077,64,0,3350,-394,-363,3943,61,-4031,901,106,38924,56629865,91600392,3350,0,0,0
2026-07-27 11:10:34,7224,63,0,3459,-577,-468,3923,60,-3992,780,94,38924,57178902,91600392,3450,0,0,0
2026-07-27 11:15:34,7495,61,0,3650,-767,-772,3892,58,-3921,830,73,38926,58173348,91600392,3639,0,0,0
2026-07-27 11:20:34,7656,59,0,3359,-1713,-2916,3789,56,-3879,825,76,38924,58760819,91600392,3300,0,0,0
2026-07-27 11:40:34,7885,58,0,3019,-29,-59,3918,56,-3816,772,81,38924,59647972,91600392,3019,0,0,0
2026-07-27 11:50:34,8020,57,0,3100,-266,-200,3891,55,-3781,828,81,38915,60132111,91600392,3089,0,0,0
2026-07-27 11:55:34,8391,54,0,3500,-710,-937,3828,52,-3683,974,73,38913,61474908,91600392,3459,0,0,0
2026-07-27 12:05:34,8647,53,0,3350,-963,-880,3825,50,-3617,808,75,38914,62393144,91600392,3329,0,0,0
2026-07-27 12:10:34,8766,52,0,2989,-160,-173,3861,50,-3584,880,84,38912,62840379,91600392,3000,0,0,0
2026-07-27 12:15:34,8883,51,0,3100,-241,-213,3852,49,-3556,911,83,38913,63240985,91600392,3089,0,0,0
2026-07-27 12:20:35,8999,50,0,3189,-377,-292,3843,48,-3525,895,81,38912,63663057,91600392,3179,0,0,0
2026-07-27 12:30:34,9182,49,0,3169,-281,-255,3841,47,-3473,798,83,38912,64376836,91600392,3169,0,0,0
2026-07-27 12:35:34,9284,48,0,3179,-224,-191,3841,46,-3447,842,83,38912,64734861,91600392,3179,0,0,0
2026-07-27 12:45:34,9452,47,0,3009,-250,-191,3834,46,-3407,837,88,38915,65296285,91600392,3019,0,0,0
2026-07-27 12:50:34,9559,46,0,2950,-116,-127,3838,45,-3386,830,91,38913,65577111,91600392,2950,0,0,0
2026-07-27 12:55:34,9632,45,0,3000,-108,-103,3827,44,-3349,942,90,38913,66080025,91600392,3000,0,0,0
2026-07-27 13:05:34,9868,44,0,3100,-1854,-2934,3673,42,-3298,821,89,38912,66774200,91600392,3089,0,0,0
2026-07-27 13:10:35,10055,42,0,3279,-279,-259,3800,41,-3241,1031,86,38915,67543424,91600392,3279,0,0,0
2026-07-27 13:15:35,10219,41,0,3329,-533,-848,3762,39,-3205,849,88,38912,68030954,91600392,3309,0,0,0
2026-07-27 13:20:34,10352,40,0,3200,-310,-307,3787,39,-3171,916,93,38914,68507087,91600392,3200,0,0,0
2026-07-27 13:25:34,10492,39,0,3289,-851,-650,3751,37,-3133,904,93,38914,69008891,91600392,3269,0,0,0
2026-07-27 13:30:34,10712,38,0,3409,-741,-710,3750,36,-3073,952,94,38916,69823724,91600392,3400,0,0,0
2026-07-27 13:35:34,10894,36,0,3379,-1232,-1629,3701,35,-3027,904,99,38917,70444638,91600392,3350,0,0,0
2026-07-27 13:40:34,11062,35,0,3319,-184,-143,3777,34,-2980,965,104,38916,71071687,91600392,3319,0,0,0
2026-07-27 13:45:34,11198,34,0,3269,-183,-214,3777,34,-2963,872,109,38916,71310645,91600392,3269,0,0,0
2026-07-27 14:00:34,11417,33,0,3159,-152,-138,3771,32,-2889,807,114,38919,72310762,91600392,3159,0,0,0
2026-07-27 14:05:34,11504,32,0,3200,-1319,-1930,3672,31,-2867,694,113,38916,72608821,91600392,3159,0,0,0
2026-07-27 14:10:34,11607,31,0,3129,-295,-272,3755,31,-2838,792,113,38922,73002691,91600392,3119,0,0,0
2026-07-27 14:20:35,11895,29,0,2859,-31,-25,3773,29,-2808,712,122,38920,73394661,91600392,2859,0,0,0
2026-07-27 15:05:34,12046,28,0,2629,-29,-31,3770,28,-2763,642,136,38923,74010587,91600392,2629,0,0,0
2026-07-27 15:10:34,11430,32,1,3419,3573,3586,4061,32,-2885,1000,116,38920,74611191,93980219,2789,8600,2169,20
2026-07-27 15:15:35,10140,41,1,4009,3862,3870,4098,41,-3225,1000,75,38921,75401016,99773366,3289,8638,2065,20
2026-07-27 15:20:35,8949,49,1,4179,3773,3780,4133,49,-3538,1000,62,38921,76013633,105030353,3500,8663,2014,20
2026-07-27 15:25:35,7747,57,1,4319,3773,3780,4187,56,-3855,1000,58,38921,76620110,110379283,3650,8660,2048,20
2026-07-27 15:30:34,6725,64,1,3950,2755,2759,4194,63,-4124,1000,93,38921,77244064,115088004,3619,8750,1599,20
2026-07-27 15:35:34,5885,69,1,3829,2637,2643,4254,69,-4345,1000,80,38921,77699876,118918595,3479,8779,1443,20
2026-07-27 15:40:34,5069,75,1,3719,2230,2234,4298,75,-4560,1000,77,38921,78241860,122776681,3459,8817,1256,20
2026-07-27 15:45:34,4501,79,1,3550,1499,1503,4298,78,-4710,1000,83,38921,78825105,125684442,3419,8899,936,20
2026-07-27 15:50:35,4030,82,1,3489,1497,1501,4336,82,-4834,1000,90,38921,79266193,128053430,3369,4736,1600,15
2026-07-27 15:55:34,3565,85,1,3429,1484,1494,4378,85,-4956,1000,92,38921,79628739,130334039,3309,4737,1585,15
2026-07-27 16:00:34,3147,88,1,3369,1295,1298,4401,88,-5066,1000,96,38921,80045789,132496827,3269,4775,1410,15
2026-07-27 16:05:34,2769,91,1,3279,1060,1064,4418,90,-5166,1000,100,38921,80405087,134438350,3209,4846,1175,15
2026-07-27 16:10:34,2472,93,1,3209,783,788,4418,92,-5244,1000,101,38921,80833592,136113372,3159,4898,989,15
2026-07-27 16:15:34,2258,94,1,3050,581,584,4418,94,-5300,1000,108,38921,80976855,137156422,3029,5002,573,15
2026-07-27 16:20:34,2235,95,0,2909,0,1,4364,94,-5306,1000,114,38921,81279191,137551923,2909,5109,165,15
2026-07-28 09:55:34,2911,94,0,3469,-275,-190,4273,89,-5154,825,93,41995,126781693,180707181,3469,0,0,0
2026-07-28 10:00:34,3069,93,0,3519,-354,-332,4253,88,-5112,772,91,41992,127417938,180707181,3500,0,0,0
2026-07-28 10:05:34,3210,92,0,3369,-193,-162,4256,87,-5075,851,94,41995,127985311,180707181,3369,0,0,0
2026-07-28 10:10:34,3385,91,0,3439,-278,-267,4232,86,-5029,668,91,41993,128683333,180707181,3450,0,0,0
